clip,frame,ball_x,ball_y,visibility
Dataset_Clutch/Clip16,26,1125.0,642.0,1
Dataset_Clutch/Clip16,27,1125.0,633.0,1
Dataset_Clutch/Clip16,28,1125.0,621.0,1
Dataset_Clutch/Clip16,29,1122.0,612.0,1
Dataset_Clutch/Clip16,30,1119.0,603.0,1
Dataset_Clutch/Clip16,31,1119.0,594.0,1
Dataset_Clutch/Clip16,32,1116.0,582.0,1
Dataset_Clutch/Clip16,33,1116.0,576.0,1
Dataset_Clutch/Clip16,34,1116.0,570.0,1
Dataset_Clutch/Clip16,35,1113.0,561.0,1
Dataset_Clutch/Clip16,36,1110.0,555.0,1
Dataset_Clutch/Clip16,37,1110.0,549.0,1
Dataset_Clutch/Clip16,38,1107.0,543.0,1
Dataset_Clutch/Clip16,39,1107.0,537.0,1
Dataset_Clutch/Clip16,40,1104.0,531.0,1
Dataset_Clutch/Clip16,41,1101.0,525.0,1
Dataset_Clutch/Clip16,42,1101.0,522.0,1
Dataset_Clutch/Clip16,43,1101.0,516.0,1
Dataset_Clutch/Clip16,44,1098.0,513.0,1
Dataset_Clutch/Clip16,45,1095.0,510.0,1
Dataset_Clutch/Clip16,46,1095.0,507.0,1
Dataset_Clutch/Clip16,47,1095.0,507.0,1
Dataset_Clutch/Clip16,48,1092.0,504.0,1
Dataset_Clutch/Clip16,49,1092.0,504.0,1
Dataset_Clutch/Clip16,50,1086.0,501.0,1
Dataset_Clutch/Clip16,51,1086.0,501.0,1
Dataset_Clutch/Clip16,52,1083.0,504.0,1
Dataset_Clutch/Clip16,53,1083.0,504.0,1
Dataset_Clutch/Clip16,54,1080.0,504.0,1
Dataset_Clutch/Clip16,55,1080.0,507.0,1
Dataset_Clutch/Clip16,56,1077.0,507.0,1
Dataset_Clutch/Clip16,57,1077.0,510.0,1
Dataset_Clutch/Clip16,58,1074.0,513.0,1
Dataset_Clutch/Clip16,59,1074.0,516.0,1
Dataset_Clutch/Clip16,60,1071.0,522.0,1
Dataset_Clutch/Clip16,61,1071.0,525.0,1
Dataset_Clutch/Clip16,62,1068.0,528.0,1
Dataset_Clutch/Clip16,63,1068.0,534.0,1
Dataset_Clutch/Clip16,64,1065.0,537.0,1
Dataset_Clutch/Clip16,65,1062.0,543.0,1
Dataset_Clutch/Clip16,66,1062.0,549.0,1
Dataset_Clutch/Clip16,67,1059.0,555.0,1
Dataset_Clutch/Clip16,68,1059.0,558.0,1
Dataset_Clutch/Clip16,69,1041.0,537.0,1
Dataset_Clutch/Clip16,70,1029.0,522.0,1
Dataset_Clutch/Clip16,71,1017.0,507.0,1
Dataset_Clutch/Clip16,72,1005.0,498.0,1
Dataset_Clutch/Clip16,73,993.0,483.0,1
Dataset_Clutch/Clip16,74,987.0,477.0,1
Dataset_Clutch/Clip16,75,969.0,471.0,1
Dataset_Clutch/Clip16,76,963.0,465.0,1
Dataset_Clutch/Clip16,77,951.0,456.0,1
Dataset_Clutch/Clip16,78,939.0,450.0,1
Dataset_Clutch/Clip16,79,927.0,447.0,1
Dataset_Clutch/Clip16,80,918.0,444.0,1
Dataset_Clutch/Clip16,81,909.0,438.0,1
Dataset_Clutch/Clip16,82,900.0,438.0,1
Dataset_Clutch/Clip16,83,891.0,435.0,1
Dataset_Clutch/Clip16,84,879.0,435.0,1
Dataset_Clutch/Clip16,85,867.0,435.0,1
Dataset_Clutch/Clip16,86,861.0,435.0,1
Dataset_Clutch/Clip16,87,852.0,435.0,1
Dataset_Clutch/Clip16,88,843.0,435.0,1
Dataset_Clutch/Clip16,89,834.0,435.0,1
Dataset_Clutch/Clip16,90,825.0,438.0,1
Dataset_Clutch/Clip16,91,816.0,438.0,1
Dataset_Clutch/Clip16,92,810.0,441.0,1
Dataset_Clutch/Clip16,93,801.0,441.0,1
Dataset_Clutch/Clip16,94,798.0,435.0,1
Dataset_Clutch/Clip16,95,795.0,420.0,1
Dataset_Clutch/Clip16,96,792.0,405.0,1
Dataset_Clutch/Clip16,97,789.0,390.0,1
Dataset_Clutch/Clip16,98,786.0,378.0,1
Dataset_Clutch/Clip16,99,783.0,369.0,1
Dataset_Clutch/Clip16,100,780.0,363.0,1
Dataset_Clutch/Clip16,101,69.0,225.0,1
Dataset_Clutch/Clip16,102,,,0
Dataset_Clutch/Clip16,103,,,0
Dataset_Clutch/Clip16,104,,,0
Dataset_Clutch/Clip16,105,,,0
Dataset_Clutch/Clip16,106,,,0
Dataset_Clutch/Clip16,107,765.0,288.0,1
Dataset_Clutch/Clip16,108,1107.0,480.0,1
Dataset_Clutch/Clip16,109,753.0,285.0,1
Dataset_Clutch/Clip16,110,,,0
Dataset_Clutch/Clip16,111,,,0
Dataset_Clutch/Clip16,112,,,0
Dataset_Clutch/Clip16,113,,,0
Dataset_Clutch/Clip16,114,,,0
Dataset_Clutch/Clip16,115,,,0
Dataset_Clutch/Clip16,116,855.0,246.0,1
Dataset_Clutch/Clip16,117,855.0,249.0,1
Dataset_Clutch/Clip16,118,,,0
Dataset_Clutch/Clip16,119,861.0,327.0,1
Dataset_Clutch/Clip16,120,1107.0,480.0,1
Dataset_Clutch/Clip16,121,891.0,336.0,1
Dataset_Clutch/Clip16,122,906.0,342.0,1
Dataset_Clutch/Clip16,123,918.0,348.0,1
Dataset_Clutch/Clip16,124,933.0,360.0,1
Dataset_Clutch/Clip16,125,945.0,366.0,1
Dataset_Clutch/Clip16,126,960.0,375.0,1
Dataset_Clutch/Clip16,127,978.0,390.0,1
Dataset_Clutch/Clip16,128,993.0,399.0,1
Dataset_Clutch/Clip16,129,1005.0,411.0,1
Dataset_Clutch/Clip16,130,1020.0,423.0,1
Dataset_Clutch/Clip16,131,1038.0,435.0,1
Dataset_Clutch/Clip16,132,1053.0,450.0,1
Dataset_Clutch/Clip16,133,1065.0,462.0,1
Dataset_Clutch/Clip16,134,1080.0,480.0,1
Dataset_Clutch/Clip16,135,1098.0,495.0,1
Dataset_Clutch/Clip16,136,1113.0,510.0,1
Dataset_Clutch/Clip16,137,1128.0,525.0,1
Dataset_Clutch/Clip16,138,1140.0,543.0,1
Dataset_Clutch/Clip16,139,1158.0,558.0,1
Dataset_Clutch/Clip16,140,1173.0,576.0,1
Dataset_Clutch/Clip16,141,1188.0,594.0,1
Dataset_Clutch/Clip16,142,1203.0,612.0,1
Dataset_Clutch/Clip16,143,678.0,273.0,1
Dataset_Clutch/Clip16,144,1236.0,660.0,1
Dataset_Clutch/Clip16,145,1254.0,678.0,1
Dataset_Clutch/Clip16,146,1266.0,699.0,1
Dataset_Clutch/Clip16,147,1287.0,723.0,1
Dataset_Clutch/Clip16,148,1302.0,747.0,1
Dataset_Clutch/Clip16,149,1320.0,774.0,1
Dataset_Clutch/Clip16,150,1335.0,792.0,1
Dataset_Clutch/Clip16,151,1344.0,792.0,1
Dataset_Clutch/Clip16,152,1356.0,789.0,1
Dataset_Clutch/Clip16,153,1371.0,786.0,1
Dataset_Clutch/Clip16,154,1380.0,786.0,1
Dataset_Clutch/Clip16,155,1389.0,786.0,1
Dataset_Clutch/Clip16,156,1407.0,786.0,1
Dataset_Clutch/Clip16,157,1416.0,789.0,1
Dataset_Clutch/Clip16,158,1431.0,792.0,1
Dataset_Clutch/Clip16,159,1443.0,792.0,1
Dataset_Clutch/Clip16,160,1458.0,795.0,1
Dataset_Clutch/Clip16,161,1470.0,801.0,1
Dataset_Clutch/Clip16,162,1479.0,801.0,1
Dataset_Clutch/Clip16,163,666.0,258.0,1
Dataset_Clutch/Clip16,164,1434.0,747.0,1
Dataset_Clutch/Clip16,165,1413.0,723.0,1
Dataset_Clutch/Clip16,166,1389.0,699.0,1
Dataset_Clutch/Clip16,167,1368.0,678.0,1
Dataset_Clutch/Clip16,168,1350.0,663.0,1
Dataset_Clutch/Clip16,169,1338.0,648.0,1
Dataset_Clutch/Clip16,170,1311.0,621.0,1
Dataset_Clutch/Clip16,171,1299.0,606.0,1
Dataset_Clutch/Clip16,172,1494.0,903.0,1
Dataset_Clutch/Clip16,173,1260.0,567.0,1
Dataset_Clutch/Clip16,174,1245.0,552.0,1
Dataset_Clutch/Clip16,175,1230.0,540.0,1
Dataset_Clutch/Clip16,176,1209.0,522.0,1
Dataset_Clutch/Clip16,177,1197.0,510.0,1
Dataset_Clutch/Clip16,178,1179.0,498.0,1
Dataset_Clutch/Clip16,179,1167.0,483.0,1
Dataset_Clutch/Clip16,180,1155.0,474.0,1
Dataset_Clutch/Clip16,181,1140.0,459.0,1
Dataset_Clutch/Clip16,182,1128.0,453.0,1
Dataset_Clutch/Clip16,183,1116.0,444.0,1
Dataset_Clutch/Clip16,184,1101.0,429.0,1
Dataset_Clutch/Clip16,185,1089.0,426.0,1
Dataset_Clutch/Clip16,186,1080.0,417.0,1
Dataset_Clutch/Clip16,187,1068.0,408.0,1
Dataset_Clutch/Clip16,188,1056.0,405.0,1
Dataset_Clutch/Clip16,189,1044.0,399.0,1
Dataset_Clutch/Clip16,190,1035.0,387.0,1
Dataset_Clutch/Clip16,191,1023.0,381.0,1
Dataset_Clutch/Clip16,192,1014.0,375.0,1
Dataset_Clutch/Clip16,193,,,0
Dataset_Clutch/Clip16,194,,,0
Dataset_Clutch/Clip16,195,,,0
Dataset_Clutch/Clip16,196,705.0,267.0,1
Dataset_Clutch/Clip16,197,705.0,264.0,1
Dataset_Clutch/Clip16,198,708.0,267.0,1
Dataset_Clutch/Clip16,199,714.0,261.0,1
Dataset_Clutch/Clip16,200,717.0,261.0,1
Dataset_Clutch/Clip16,201,,,0
Dataset_Clutch/Clip16,202,,,0
Dataset_Clutch/Clip16,203,,,0
Dataset_Clutch/Clip16,204,,,0
Dataset_Clutch/Clip16,205,,,0
Dataset_Clutch/Clip16,206,,,0
Dataset_Clutch/Clip16,207,879.0,327.0,1
Dataset_Clutch/Clip16,208,873.0,321.0,1
Dataset_Clutch/Clip16,209,867.0,318.0,1
Dataset_Clutch/Clip16,210,861.0,318.0,1
Dataset_Clutch/Clip16,211,855.0,315.0,1
Dataset_Clutch/Clip16,212,849.0,318.0,1
Dataset_Clutch/Clip16,213,843.0,315.0,1
Dataset_Clutch/Clip16,214,837.0,318.0,1
Dataset_Clutch/Clip16,215,828.0,315.0,1
Dataset_Clutch/Clip16,216,822.0,318.0,1
Dataset_Clutch/Clip16,217,816.0,318.0,1
Dataset_Clutch/Clip16,218,810.0,318.0,1
Dataset_Clutch/Clip16,219,804.0,321.0,1
Dataset_Clutch/Clip16,220,795.0,321.0,1
Dataset_Clutch/Clip16,221,792.0,324.0,1
Dataset_Clutch/Clip16,222,786.0,324.0,1
Dataset_Clutch/Clip16,223,780.0,327.0,1
Dataset_Clutch/Clip16,224,774.0,327.0,1
Dataset_Clutch/Clip16,225,768.0,330.0,1
Dataset_Clutch/Clip16,226,762.0,333.0,1
Dataset_Clutch/Clip16,227,756.0,336.0,1
Dataset_Clutch/Clip16,228,750.0,336.0,1
Dataset_Clutch/Clip16,229,747.0,342.0,1
Dataset_Clutch/Clip16,230,741.0,342.0,1
Dataset_Clutch/Clip16,231,738.0,345.0,1
Dataset_Clutch/Clip16,232,732.0,348.0,1
Dataset_Clutch/Clip16,233,726.0,351.0,1
Dataset_Clutch/Clip16,234,720.0,354.0,1
Dataset_Clutch/Clip16,235,717.0,357.0,1
Dataset_Clutch/Clip16,236,711.0,360.0,1
Dataset_Clutch/Clip16,237,705.0,366.0,1
Dataset_Clutch/Clip16,238,705.0,366.0,1
Dataset_Clutch/Clip16,239,702.0,357.0,1
Dataset_Clutch/Clip16,240,696.0,351.0,1
Dataset_Clutch/Clip16,241,696.0,348.0,1
Dataset_Clutch/Clip16,242,693.0,339.0,1
Dataset_Clutch/Clip16,243,690.0,333.0,1
Dataset_Clutch/Clip16,244,687.0,330.0,1
Dataset_Clutch/Clip16,245,687.0,327.0,1
Dataset_Clutch/Clip16,246,684.0,321.0,1
Dataset_Clutch/Clip16,247,681.0,318.0,1
Dataset_Clutch/Clip16,248,678.0,312.0,1
Dataset_Clutch/Clip16,249,678.0,309.0,1
Dataset_Clutch/Clip16,250,675.0,306.0,1
Dataset_Clutch/Clip16,251,672.0,303.0,1
Dataset_Clutch/Clip16,252,669.0,300.0,1
Dataset_Clutch/Clip16,253,669.0,297.0,1
Dataset_Clutch/Clip16,254,666.0,297.0,1
Dataset_Clutch/Clip16,255,663.0,294.0,1
Dataset_Clutch/Clip16,256,660.0,291.0,1
Dataset_Clutch/Clip16,257,660.0,291.0,1
Dataset_Clutch/Clip16,258,657.0,291.0,1
Dataset_Clutch/Clip16,259,654.0,291.0,1
Dataset_Clutch/Clip16,260,654.0,288.0,1
Dataset_Clutch/Clip16,261,651.0,288.0,1
Dataset_Clutch/Clip16,262,648.0,288.0,1
Dataset_Clutch/Clip16,263,648.0,288.0,1
Dataset_Clutch/Clip16,264,645.0,288.0,1
Dataset_Clutch/Clip16,265,645.0,288.0,1
Dataset_Clutch/Clip16,266,642.0,291.0,1
Dataset_Clutch/Clip16,267,642.0,285.0,1
Dataset_Clutch/Clip16,268,642.0,285.0,1
Dataset_Clutch/Clip16,269,645.0,282.0,1
Dataset_Clutch/Clip16,270,648.0,279.0,1
Dataset_Clutch/Clip16,271,648.0,279.0,1
Dataset_Clutch/Clip16,272,651.0,279.0,1
Dataset_Clutch/Clip16,273,651.0,279.0,1
Dataset_Clutch/Clip16,274,654.0,276.0,1
Dataset_Clutch/Clip16,275,654.0,276.0,1
Dataset_Clutch/Clip16,276,657.0,279.0,1
Dataset_Clutch/Clip16,277,657.0,279.0,1
Dataset_Clutch/Clip16,278,657.0,282.0,1
Dataset_Clutch/Clip16,279,660.0,282.0,1
Dataset_Clutch/Clip16,280,660.0,285.0,1
Dataset_Clutch/Clip16,281,,,0
Dataset_Clutch/Clip16,282,,,0
Dataset_Clutch/Clip16,283,,,0
Dataset_Clutch/Clip16,284,,,0
Dataset_Clutch/Clip16,285,699.0,270.0,1
Dataset_Clutch/Clip16,286,669.0,309.0,1
Dataset_Clutch/Clip16,287,705.0,294.0,1
Dataset_Clutch/Clip16,288,675.0,327.0,1
Dataset_Clutch/Clip16,289,675.0,333.0,1
Dataset_Clutch/Clip16,290,678.0,339.0,1
Dataset_Clutch/Clip16,291,681.0,348.0,1
Dataset_Clutch/Clip16,292,684.0,357.0,1
Dataset_Clutch/Clip16,293,684.0,363.0,1
Dataset_Clutch/Clip16,294,687.0,372.0,1
Dataset_Clutch/Clip16,295,687.0,381.0,1
Dataset_Clutch/Clip16,296,,,0
Dataset_Clutch/Clip16,297,690.0,405.0,1
Dataset_Clutch/Clip16,298,693.0,417.0,1
Dataset_Clutch/Clip16,299,693.0,429.0,1
Dataset_Clutch/Clip16,300,696.0,441.0,1
Dataset_Clutch/Clip16,301,696.0,456.0,1
Dataset_Clutch/Clip16,302,699.0,477.0,1
Dataset_Clutch/Clip16,303,699.0,489.0,1
Dataset_Clutch/Clip16,304,702.0,504.0,1
Dataset_Clutch/Clip16,305,702.0,519.0,1
Dataset_Clutch/Clip16,306,705.0,537.0,1
Dataset_Clutch/Clip16,307,708.0,555.0,1
Dataset_Clutch/Clip16,308,708.0,570.0,1
Dataset_Clutch/Clip16,309,708.0,591.0,1
Dataset_Clutch/Clip16,310,708.0,609.0,1
Dataset_Clutch/Clip16,311,696.0,456.0,1
Dataset_Clutch/Clip16,312,714.0,648.0,1
Dataset_Clutch/Clip16,313,714.0,669.0,1
Dataset_Clutch/Clip16,314,717.0,693.0,1
Dataset_Clutch/Clip16,315,717.0,714.0,1
Dataset_Clutch/Clip16,316,720.0,732.0,1
Dataset_Clutch/Clip16,317,720.0,729.0,1
Dataset_Clutch/Clip16,318,720.0,726.0,1
Dataset_Clutch/Clip16,319,723.0,720.0,1
Dataset_Clutch/Clip16,320,723.0,717.0,1
Dataset_Clutch/Clip16,321,726.0,717.0,1
Dataset_Clutch/Clip16,322,726.0,714.0,1
Dataset_Clutch/Clip16,323,729.0,711.0,1
Dataset_Clutch/Clip16,324,729.0,711.0,1
Dataset_Clutch/Clip16,325,729.0,711.0,1
Dataset_Clutch/Clip16,326,732.0,714.0,1
Dataset_Clutch/Clip16,327,732.0,714.0,1
Dataset_Clutch/Clip16,328,732.0,714.0,1
Dataset_Clutch/Clip16,329,732.0,714.0,1
Dataset_Clutch/Clip16,330,735.0,717.0,1
Dataset_Clutch/Clip16,331,735.0,720.0,1
Dataset_Clutch/Clip16,332,735.0,723.0,1
Dataset_Clutch/Clip16,333,738.0,726.0,1
Dataset_Clutch/Clip16,334,762.0,699.0,1
Dataset_Clutch/Clip16,335,786.0,672.0,1
Dataset_Clutch/Clip16,336,813.0,645.0,1
Dataset_Clutch/Clip16,337,834.0,621.0,1
Dataset_Clutch/Clip16,338,855.0,600.0,1
Dataset_Clutch/Clip16,339,879.0,582.0,1
Dataset_Clutch/Clip16,340,897.0,561.0,1
Dataset_Clutch/Clip16,341,912.0,549.0,1
Dataset_Clutch/Clip16,342,789.0,669.0,1
Dataset_Clutch/Clip16,343,945.0,519.0,1
Dataset_Clutch/Clip16,344,957.0,513.0,1
Dataset_Clutch/Clip16,345,972.0,498.0,1
Dataset_Clutch/Clip16,346,987.0,489.0,1
Dataset_Clutch/Clip16,347,996.0,477.0,1
Dataset_Clutch/Clip16,348,1014.0,468.0,1
Dataset_Clutch/Clip16,349,1020.0,462.0,1
Dataset_Clutch/Clip17,0,,,0
Dataset_Clutch/Clip17,1,,,0
Dataset_Clutch/Clip17,2,,,0
Dataset_Clutch/Clip17,3,,,0
Dataset_Clutch/Clip17,4,846.0,687.0,1
Dataset_Clutch/Clip17,5,843.0,678.0,1
Dataset_Clutch/Clip17,6,843.0,663.0,1
Dataset_Clutch/Clip17,7,840.0,651.0,1
Dataset_Clutch/Clip17,8,840.0,639.0,1
Dataset_Clutch/Clip17,9,840.0,630.0,1
Dataset_Clutch/Clip17,10,840.0,618.0,1
Dataset_Clutch/Clip17,11,837.0,609.0,1
Dataset_Clutch/Clip17,12,837.0,597.0,1
Dataset_Clutch/Clip17,13,834.0,591.0,1
Dataset_Clutch/Clip17,14,834.0,582.0,1
Dataset_Clutch/Clip17,15,831.0,573.0,1
Dataset_Clutch/Clip17,16,831.0,567.0,1
Dataset_Clutch/Clip17,17,828.0,558.0,1
Dataset_Clutch/Clip17,18,828.0,552.0,1
Dataset_Clutch/Clip17,19,828.0,546.0,1
Dataset_Clutch/Clip17,20,825.0,537.0,1
Dataset_Clutch/Clip17,21,825.0,534.0,1
Dataset_Clutch/Clip17,22,825.0,528.0,1
Dataset_Clutch/Clip17,23,822.0,522.0,1
Dataset_Clutch/Clip17,24,822.0,519.0,1
Dataset_Clutch/Clip17,25,822.0,516.0,1
Dataset_Clutch/Clip17,26,819.0,513.0,1
Dataset_Clutch/Clip17,27,819.0,510.0,1
Dataset_Clutch/Clip17,28,816.0,507.0,1
Dataset_Clutch/Clip17,29,816.0,504.0,1
Dataset_Clutch/Clip17,30,813.0,504.0,1
Dataset_Clutch/Clip17,31,813.0,501.0,1
Dataset_Clutch/Clip17,32,813.0,501.0,1
Dataset_Clutch/Clip17,33,810.0,501.0,1
Dataset_Clutch/Clip17,34,810.0,504.0,1
Dataset_Clutch/Clip17,35,810.0,504.0,1
Dataset_Clutch/Clip17,36,807.0,504.0,1
Dataset_Clutch/Clip17,37,807.0,504.0,1
Dataset_Clutch/Clip17,38,807.0,507.0,1
Dataset_Clutch/Clip17,39,804.0,510.0,1
Dataset_Clutch/Clip17,40,804.0,513.0,1
Dataset_Clutch/Clip17,41,804.0,516.0,1
Dataset_Clutch/Clip17,42,801.0,519.0,1
Dataset_Clutch/Clip17,43,801.0,522.0,1
Dataset_Clutch/Clip17,44,798.0,528.0,1
Dataset_Clutch/Clip17,45,798.0,531.0,1
Dataset_Clutch/Clip17,46,795.0,537.0,1
Dataset_Clutch/Clip17,47,795.0,543.0,1
Dataset_Clutch/Clip17,48,795.0,549.0,1
Dataset_Clutch/Clip17,49,795.0,555.0,1
Dataset_Clutch/Clip17,50,792.0,558.0,1
Dataset_Clutch/Clip17,51,831.0,540.0,1
Dataset_Clutch/Clip17,52,882.0,525.0,1
Dataset_Clutch/Clip17,53,918.0,516.0,1
Dataset_Clutch/Clip17,54,945.0,507.0,1
Dataset_Clutch/Clip17,55,972.0,498.0,1
Dataset_Clutch/Clip17,56,993.0,492.0,1
Dataset_Clutch/Clip17,57,1020.0,486.0,1
Dataset_Clutch/Clip17,58,1032.0,483.0,1
Dataset_Clutch/Clip17,59,,,0
Dataset_Clutch/Clip17,60,,,0
Dataset_Clutch/Clip17,61,1089.0,474.0,1
Dataset_Clutch/Clip17,62,1104.0,474.0,1
Dataset_Clutch/Clip17,63,1122.0,471.0,1
Dataset_Clutch/Clip17,64,1134.0,465.0,1
Dataset_Clutch/Clip17,65,1146.0,462.0,1
Dataset_Clutch/Clip17,66,1158.0,462.0,1
Dataset_Clutch/Clip17,67,1167.0,462.0,1
Dataset_Clutch/Clip17,68,1176.0,465.0,1
Dataset_Clutch/Clip17,69,1188.0,465.0,1
Dataset_Clutch/Clip17,70,1197.0,459.0,1
Dataset_Clutch/Clip17,71,1203.0,444.0,1
Dataset_Clutch/Clip17,72,1212.0,429.0,1
Dataset_Clutch/Clip17,73,1218.0,417.0,1
Dataset_Clutch/Clip17,74,1221.0,402.0,1
Dataset_Clutch/Clip17,75,1227.0,390.0,1
Dataset_Clutch/Clip17,76,1236.0,375.0,1
Dataset_Clutch/Clip17,77,1242.0,366.0,1
Dataset_Clutch/Clip17,78,1248.0,351.0,1
Dataset_Clutch/Clip17,79,1254.0,342.0,1
Dataset_Clutch/Clip17,80,1263.0,330.0,1
Dataset_Clutch/Clip17,81,,,0
Dataset_Clutch/Clip17,82,1275.0,261.0,1
Dataset_Clutch/Clip17,83,1272.0,306.0,1
Dataset_Clutch/Clip17,84,1278.0,297.0,1
Dataset_Clutch/Clip17,85,1284.0,291.0,1
Dataset_Clutch/Clip17,86,1287.0,285.0,1
Dataset_Clutch/Clip17,87,1290.0,282.0,1
Dataset_Clutch/Clip17,88,,,0
Dataset_Clutch/Clip17,89,,,0
Dataset_Clutch/Clip17,90,,,0
Dataset_Clutch/Clip17,91,1308.0,258.0,1
Dataset_Clutch/Clip17,92,1308.0,258.0,1
Dataset_Clutch/Clip17,93,1314.0,252.0,1
Dataset_Clutch/Clip17,94,1314.0,252.0,1
Dataset_Clutch/Clip17,95,1317.0,249.0,1
Dataset_Clutch/Clip17,96,1320.0,246.0,1
Dataset_Clutch/Clip17,97,1317.0,246.0,1
Dataset_Clutch/Clip17,98,,,0
Dataset_Clutch/Clip17,99,,,0
Dataset_Clutch/Clip17,100,,,0
Dataset_Clutch/Clip17,101,,,0
Dataset_Clutch/Clip17,102,,,0
Dataset_Clutch/Clip17,103,,,0
Dataset_Clutch/Clip17,104,,,0
Dataset_Clutch/Clip17,105,,,0
Dataset_Clutch/Clip17,106,1230.0,255.0,1
Dataset_Clutch/Clip17,107,1221.0,258.0,1
Dataset_Clutch/Clip17,108,1212.0,261.0,1
Dataset_Clutch/Clip17,109,,,0
Dataset_Clutch/Clip17,110,1284.0,321.0,1
Dataset_Clutch/Clip17,111,,,0
Dataset_Clutch/Clip17,112,,,0
Dataset_Clutch/Clip17,113,1158.0,285.0,1
Dataset_Clutch/Clip17,114,1149.0,288.0,1
Dataset_Clutch/Clip17,115,1137.0,300.0,1
Dataset_Clutch/Clip17,116,1125.0,306.0,1
Dataset_Clutch/Clip17,117,1116.0,315.0,1
Dataset_Clutch/Clip17,118,1107.0,324.0,1
Dataset_Clutch/Clip17,119,1098.0,330.0,1
Dataset_Clutch/Clip17,120,1089.0,339.0,1
Dataset_Clutch/Clip17,121,1080.0,348.0,1
Dataset_Clutch/Clip17,122,1068.0,360.0,1
Dataset_Clutch/Clip17,123,1056.0,369.0,1
Dataset_Clutch/Clip17,124,1044.0,381.0,1
Dataset_Clutch/Clip17,125,1035.0,393.0,1
Dataset_Clutch/Clip17,126,1026.0,402.0,1
Dataset_Clutch/Clip17,127,1014.0,417.0,1
Dataset_Clutch/Clip17,128,1005.0,429.0,1
Dataset_Clutch/Clip17,129,996.0,441.0,1
Dataset_Clutch/Clip17,130,984.0,453.0,1
Dataset_Clutch/Clip17,131,975.0,465.0,1
Dataset_Clutch/Clip17,132,,,0
Dataset_Clutch/Clip17,133,951.0,498.0,1
Dataset_Clutch/Clip17,134,945.0,510.0,1
Dataset_Clutch/Clip17,135,930.0,531.0,1
Dataset_Clutch/Clip17,136,921.0,549.0,1
Dataset_Clutch/Clip17,137,906.0,567.0,1
Dataset_Clutch/Clip17,138,900.0,582.0,1
Dataset_Clutch/Clip17,139,888.0,603.0,1
Dataset_Clutch/Clip17,140,876.0,621.0,1
Dataset_Clutch/Clip17,141,867.0,642.0,1
Dataset_Clutch/Clip17,142,852.0,663.0,1
Dataset_Clutch/Clip17,143,843.0,687.0,1
Dataset_Clutch/Clip17,144,834.0,699.0,1
Dataset_Clutch/Clip17,145,825.0,696.0,1
Dataset_Clutch/Clip17,146,615.0,726.0,1
Dataset_Clutch/Clip17,147,807.0,687.0,1
Dataset_Clutch/Clip17,148,798.0,684.0,1
Dataset_Clutch/Clip17,149,789.0,681.0,1
Dataset_Clutch/Clip17,150,777.0,675.0,1
Dataset_Clutch/Clip17,151,771.0,675.0,1
Dataset_Clutch/Clip17,152,759.0,672.0,1
Dataset_Clutch/Clip17,153,750.0,669.0,1
Dataset_Clutch/Clip17,154,741.0,669.0,1
Dataset_Clutch/Clip17,155,729.0,669.0,1
Dataset_Clutch/Clip17,156,720.0,669.0,1
Dataset_Clutch/Clip17,157,711.0,669.0,1
Dataset_Clutch/Clip17,158,699.0,669.0,1
Dataset_Clutch/Clip17,159,690.0,669.0,1
Dataset_Clutch/Clip17,160,678.0,672.0,1
Dataset_Clutch/Clip17,161,669.0,675.0,1
Dataset_Clutch/Clip17,162,657.0,675.0,1
Dataset_Clutch/Clip17,163,648.0,681.0,1
Dataset_Clutch/Clip17,164,636.0,684.0,1
Dataset_Clutch/Clip17,165,624.0,690.0,1
Dataset_Clutch/Clip17,166,609.0,693.0,1
Dataset_Clutch/Clip17,167,603.0,696.0,1
Dataset_Clutch/Clip17,168,621.0,663.0,1
Dataset_Clutch/Clip17,169,636.0,639.0,1
Dataset_Clutch/Clip17,170,645.0,621.0,1
Dataset_Clutch/Clip17,171,660.0,597.0,1
Dataset_Clutch/Clip17,172,750.0,651.0,1
Dataset_Clutch/Clip17,173,678.0,564.0,1
Dataset_Clutch/Clip17,174,687.0,549.0,1
Dataset_Clutch/Clip17,175,696.0,537.0,1
Dataset_Clutch/Clip17,176,702.0,525.0,1
Dataset_Clutch/Clip17,177,711.0,510.0,1
Dataset_Clutch/Clip17,178,720.0,498.0,1
Dataset_Clutch/Clip17,179,726.0,489.0,1
Dataset_Clutch/Clip17,180,732.0,480.0,1
Dataset_Clutch/Clip17,181,738.0,474.0,1
Dataset_Clutch/Clip17,182,744.0,462.0,1
Dataset_Clutch/Clip17,183,747.0,459.0,1
Dataset_Clutch/Clip17,184,750.0,453.0,1
Dataset_Clutch/Clip17,185,756.0,447.0,1
Dataset_Clutch/Clip17,186,762.0,441.0,1
Dataset_Clutch/Clip17,187,765.0,435.0,1
Dataset_Clutch/Clip17,188,771.0,432.0,1
Dataset_Clutch/Clip17,189,774.0,429.0,1
Dataset_Clutch/Clip17,190,777.0,426.0,1
Dataset_Clutch/Clip17,191,780.0,423.0,1
Dataset_Clutch/Clip17,192,786.0,423.0,1
Dataset_Clutch/Clip17,193,789.0,420.0,1
Dataset_Clutch/Clip17,194,789.0,420.0,1
Dataset_Clutch/Clip17,195,792.0,417.0,1
Dataset_Clutch/Clip17,196,795.0,417.0,1
Dataset_Clutch/Clip17,197,798.0,420.0,1
