clip,frame,ball_x,ball_y,visibility,is_bounce
game1/Clip5,132,602.0,166.0,1,0
game1/Clip5,133,604.0,180.0,1,0
game1/Clip5,134,608.0,192.0,1,0
game1/Clip5,135,610.0,206.0,1,0
game1/Clip5,136,614.0,222.0,1,0
game1/Clip5,137,616.0,240.0,1,0
game1/Clip5,138,616.0,262.0,1,0
game1/Clip5,139,,,0,0
game1/Clip5,140,,,0,0
game1/Clip5,141,578.0,308.0,1,0
game1/Clip5,142,558.0,324.0,1,0
game1/Clip5,143,540.0,342.0,1,0
game1/Clip5,144,520.0,362.0,1,0
game1/Clip5,145,480.0,410.0,1,0
game1/Clip5,146,460.0,434.0,1,0
game1/Clip5,147,438.0,464.0,1,0
game1/Clip5,148,418.0,494.0,1,2
game1/Clip5,149,402.0,496.0,1,0
game1/Clip5,150,386.0,500.0,1,0
game1/Clip5,151,368.0,506.0,1,0
game1/Clip5,152,350.0,514.0,1,0
game1/Clip5,153,332.0,522.0,1,0
game1/Clip5,154,,,0,0
game1/Clip5,155,292.0,548.0,1,0
game1/Clip5,156,274.0,562.0,1,0
game1/Clip5,157,256.0,578.0,1,0
game1/Clip5,158,234.0,598.0,1,0
game1/Clip5,159,,,0,0
game1/Clip6,0,,,0,0
game1/Clip6,1,,,0,0
game1/Clip6,2,740.0,496.0,1,0
game1/Clip6,3,750.0,490.0,1,0
game1/Clip6,4,764.0,478.0,1,0
game1/Clip6,5,774.0,462.0,1,0
game1/Clip6,6,782.0,440.0,1,0
game1/Clip6,7,782.0,420.0,1,0
game1/Clip6,8,778.0,402.0,1,0
game1/Clip6,9,774.0,382.0,1,0
game1/Clip6,10,772.0,366.0,1,0
game1/Clip6,11,768.0,350.0,1,0
game1/Clip6,12,766.0,336.0,1,0
game1/Clip6,13,762.0,322.0,1,0
game1/Clip6,14,758.0,310.0,1,0
game1/Clip6,15,754.0,300.0,1,0
game1/Clip6,16,750.0,292.0,1,0
game1/Clip6,17,748.0,284.0,1,0
game1/Clip6,18,744.0,276.0,1,0
game1/Clip6,19,740.0,270.0,1,0
game1/Clip6,20,736.0,266.0,1,0
game1/Clip6,21,732.0,264.0,1,0
game1/Clip6,22,730.0,264.0,1,0
game1/Clip6,23,726.0,264.0,1,0
game1/Clip6,24,722.0,266.0,1,0
game1/Clip6,25,718.0,268.0,1,0
game1/Clip6,26,716.0,272.0,1,0
game1/Clip6,27,712.0,276.0,1,0
game1/Clip6,28,708.0,282.0,1,0
game1/Clip6,29,706.0,290.0,1,0
game1/Clip6,30,702.0,298.0,1,0
game1/Clip6,31,698.0,306.0,1,1
game1/Clip6,32,688.0,290.0,1,0
game1/Clip6,33,676.0,272.0,1,0
game1/Clip6,34,668.0,260.0,1,0
game1/Clip6,35,660.0,252.0,1,0
game1/Clip6,36,654.0,244.0,1,0
game1/Clip6,37,648.0,240.0,1,0
game1/Clip6,38,,,0,0
game1/Clip6,39,636.0,234.0,1,0
game1/Clip6,40,632.0,234.0,1,2
game1/Clip6,41,630.0,214.0,1,0
game1/Clip6,42,626.0,194.0,1,0
game1/Clip6,43,622.0,176.0,1,0
game1/Clip6,44,536.0,116.0,1,0
game1/Clip6,45,544.0,114.0,1,0
game1/Clip6,46,614.0,134.0,1,0
game1/Clip6,47,610.0,126.0,1,0
game1/Clip6,48,590.0,110.0,1,0
game1/Clip6,49,604.0,114.0,1,0
game1/Clip6,50,578.0,120.0,1,0
game1/Clip6,51,582.0,126.0,1,0
game1/Clip6,52,584.0,132.0,1,0
game1/Clip6,53,566.0,160.0,1,0
game1/Clip6,54,604.0,132.0,1,0
game1/Clip6,55,602.0,146.0,1,0
game1/Clip6,56,586.0,104.0,1,0
game1/Clip6,57,,,0,0
game1/Clip6,58,,,0,0
game1/Clip6,59,558.0,152.0,1,0
game1/Clip6,60,,,0,0
game1/Clip6,61,,,0,0
game1/Clip6,62,604.0,166.0,1,0
game1/Clip6,63,606.0,164.0,1,0
game1/Clip6,64,572.0,124.0,1,0
game1/Clip6,65,570.0,126.0,1,0
game1/Clip6,66,570.0,130.0,1,0
game1/Clip6,67,570.0,130.0,1,0
game1/Clip6,68,568.0,132.0,1,0
game1/Clip6,69,568.0,132.0,1,0
game1/Clip6,70,568.0,134.0,1,0
game1/Clip6,71,566.0,136.0,1,0
game1/Clip6,72,566.0,140.0,1,0
game1/Clip6,73,656.0,26.0,1,0
game1/Clip6,74,656.0,26.0,1,0
game1/Clip6,75,,,0,0
game1/Clip6,76,618.0,168.0,1,0
game1/Clip6,77,,,0,0
