clip,frame,ball_x,ball_y,visibility,is_bounce
game8/Clip4,14,692.0,368.0,1,0
game8/Clip4,15,688.0,370.0,1,0
game8/Clip4,16,686.0,374.0,1,0
game8/Clip4,17,684.0,376.0,1,0
game8/Clip4,18,682.0,382.0,1,0
game8/Clip4,19,678.0,388.0,1,0
game8/Clip4,20,676.0,394.0,1,0
game8/Clip4,21,674.0,402.0,1,0
game8/Clip4,22,670.0,410.0,1,1
game8/Clip4,23,662.0,392.0,1,0
game8/Clip4,24,650.0,368.0,1,0
game8/Clip4,25,640.0,354.0,1,0
game8/Clip4,26,628.0,338.0,1,0
game8/Clip4,27,620.0,328.0,1,0
game8/Clip4,28,610.0,320.0,1,0
game8/Clip4,29,602.0,314.0,1,0
game8/Clip4,30,592.0,310.0,1,0
game8/Clip4,31,584.0,306.0,1,0
game8/Clip4,32,646.0,534.0,1,0
game8/Clip4,33,566.0,306.0,1,0
game8/Clip4,34,558.0,306.0,1,0
game8/Clip4,35,550.0,310.0,1,0
game8/Clip4,36,542.0,312.0,1,2
game8/Clip4,37,536.0,304.0,1,0
game8/Clip4,38,532.0,284.0,1,0
game8/Clip4,39,528.0,268.0,1,0
game8/Clip4,40,524.0,256.0,1,0
game8/Clip4,41,520.0,242.0,1,0
game8/Clip4,42,516.0,230.0,1,0
game8/Clip4,43,512.0,220.0,1,0
game8/Clip4,44,510.0,212.0,1,0
game8/Clip4,45,506.0,206.0,1,0
game8/Clip4,46,502.0,198.0,1,1
game8/Clip4,47,500.0,202.0,1,0
game8/Clip4,48,500.0,212.0,1,0
game8/Clip4,49,498.0,222.0,1,0
game8/Clip4,50,496.0,234.0,1,0
game8/Clip4,51,496.0,246.0,1,0
game8/Clip4,52,494.0,260.0,1,0
game8/Clip4,53,492.0,274.0,1,0
game8/Clip4,54,490.0,290.0,1,0
game8/Clip4,55,488.0,310.0,1,0
game8/Clip4,56,488.0,324.0,1,0
game8/Clip4,57,486.0,350.0,1,0
game8/Clip4,58,482.0,370.0,1,0
game8/Clip4,59,480.0,396.0,1,0
game8/Clip4,60,476.0,422.0,1,0
game8/Clip4,61,474.0,450.0,1,0
game8/Clip4,62,470.0,478.0,1,0
game8/Clip4,63,468.0,502.0,1,0
game8/Clip4,64,468.0,504.0,1,2
game8/Clip4,65,466.0,506.0,1,0
game8/Clip4,66,464.0,510.0,1,0
game8/Clip4,67,462.0,514.0,1,0
game8/Clip4,68,460.0,522.0,1,0
game8/Clip4,69,458.0,530.0,1,0
game8/Clip4,70,456.0,542.0,1,0
game8/Clip4,71,456.0,554.0,1,0
game8/Clip4,72,452.0,568.0,1,0
game8/Clip4,73,450.0,582.0,1,0
game8/Clip4,74,448.0,596.0,1,1
game8/Clip4,75,468.0,558.0,1,0
game8/Clip4,76,484.0,524.0,1,0
game8/Clip4,77,492.0,506.0,1,0
game8/Clip4,78,510.0,468.0,1,0
game8/Clip4,79,524.0,442.0,1,0
game8/Clip4,80,536.0,418.0,1,0
game8/Clip4,81,544.0,402.0,1,0
game8/Clip4,82,558.0,376.0,1,0
game8/Clip4,83,568.0,360.0,1,0
game8/Clip4,84,576.0,346.0,1,0
game8/Clip4,85,586.0,328.0,1,0
game8/Clip4,86,594.0,314.0,1,0
game8/Clip4,87,604.0,302.0,1,0
game8/Clip4,88,610.0,292.0,1,0
game8/Clip4,89,620.0,282.0,1,0
game8/Clip4,90,626.0,272.0,1,0
game8/Clip4,91,634.0,264.0,1,0
game8/Clip4,92,640.0,258.0,1,0
game8/Clip4,93,646.0,252.0,1,0
game8/Clip4,94,654.0,246.0,1,0
game8/Clip4,95,660.0,242.0,1,0
game8/Clip4,96,666.0,238.0,1,0
game8/Clip4,97,672.0,234.0,1,0
game8/Clip4,98,678.0,232.0,1,0
game8/Clip4,99,682.0,232.0,1,0
game8/Clip4,100,688.0,230.0,1,0
game8/Clip4,101,692.0,230.0,1,0
game8/Clip4,102,698.0,230.0,1,0
game8/Clip4,103,702.0,232.0,1,0
game8/Clip4,104,708.0,234.0,1,0
game8/Clip4,105,712.0,236.0,1,0
game8/Clip4,106,716.0,238.0,1,0
game8/Clip4,107,720.0,242.0,1,0
game8/Clip4,108,724.0,246.0,1,0
game8/Clip4,109,728.0,250.0,1,0
game8/Clip4,110,732.0,254.0,1,0
game8/Clip4,111,736.0,258.0,1,0
game8/Clip4,112,738.0,260.0,1,2
game8/Clip4,113,740.0,250.0,1,0
game8/Clip4,114,744.0,242.0,1,0
game8/Clip4,115,744.0,234.0,1,0
game8/Clip4,116,746.0,228.0,1,0
game8/Clip4,117,748.0,222.0,1,0
game8/Clip4,118,750.0,218.0,1,0
game8/Clip4,119,752.0,214.0,1,0
game8/Clip4,120,754.0,210.0,1,0
game8/Clip4,121,756.0,208.0,1,1
game8/Clip4,122,754.0,206.0,1,0
game8/Clip4,123,734.0,212.0,1,0
game8/Clip4,124,716.0,220.0,1,0
game8/Clip4,125,696.0,226.0,1,0
game8/Clip4,126,676.0,236.0,1,0
game8/Clip4,127,658.0,246.0,1,0
game8/Clip4,128,640.0,256.0,1,0
game8/Clip4,129,618.0,270.0,1,0
game8/Clip4,130,598.0,284.0,1,0
game8/Clip4,131,580.0,298.0,1,0
game8/Clip4,132,556.0,316.0,1,0
game8/Clip5,0,,,0,0
game8/Clip5,1,,,0,0
game8/Clip5,2,582.0,452.0,1,0
game8/Clip5,3,580.0,438.0,1,0
game8/Clip5,4,576.0,426.0,1,0
game8/Clip5,5,574.0,414.0,1,0
game8/Clip5,6,572.0,404.0,1,0
game8/Clip5,7,568.0,396.0,1,0
game8/Clip5,8,566.0,386.0,1,0
game8/Clip5,9,564.0,378.0,1,0
game8/Clip5,10,562.0,372.0,1,0
game8/Clip5,11,560.0,368.0,1,0
game8/Clip5,12,558.0,366.0,1,0
game8/Clip5,13,556.0,362.0,1,0
game8/Clip5,14,554.0,362.0,1,0
game8/Clip5,15,550.0,362.0,1,0
game8/Clip5,16,548.0,364.0,1,0
game8/Clip5,17,546.0,366.0,1,0
game8/Clip5,18,544.0,370.0,1,0
game8/Clip5,19,542.0,374.0,1,0
game8/Clip5,20,540.0,382.0,1,0
game8/Clip5,21,538.0,390.0,1,0
game8/Clip5,22,536.0,398.0,1,0
game8/Clip5,23,534.0,406.0,1,1
game8/Clip5,24,568.0,390.0,1,0
game8/Clip5,25,602.0,372.0,1,0
game8/Clip5,26,620.0,362.0,1,0
game8/Clip5,27,648.0,348.0,1,0
game8/Clip5,28,676.0,336.0,1,0
game8/Clip5,29,648.0,610.0,1,0
game8/Clip5,30,714.0,322.0,1,0
game8/Clip5,31,730.0,320.0,1,0
game8/Clip5,32,744.0,318.0,1,0
game8/Clip5,33,756.0,316.0,1,0
game8/Clip5,34,768.0,318.0,1,0
game8/Clip5,35,778.0,318.0,1,0
game8/Clip5,36,788.0,322.0,1,2
game8/Clip5,37,794.0,314.0,1,0
game8/Clip5,38,804.0,292.0,1,0
game8/Clip5,39,810.0,274.0,1,0
game8/Clip5,40,816.0,260.0,1,0
game8/Clip5,41,,,0,0
game8/Clip5,42,520.0,512.0,1,0
game8/Clip5,43,518.0,512.0,1,0
game8/Clip5,44,840.0,210.0,1,0
game8/Clip5,45,846.0,198.0,1,0
game8/Clip5,46,852.0,190.0,1,0
game8/Clip5,47,852.0,186.0,1,1
game8/Clip5,48,,,0,0
game8/Clip5,49,794.0,208.0,1,0
game8/Clip5,50,772.0,220.0,1,0
game8/Clip5,51,744.0,234.0,1,0
game8/Clip5,52,724.0,246.0,1,0
game8/Clip5,53,690.0,264.0,1,0
game8/Clip5,54,666.0,278.0,1,0
game8/Clip5,55,634.0,296.0,1,0
game8/Clip5,56,606.0,318.0,1,0
game8/Clip5,57,578.0,336.0,1,0
game8/Clip5,58,592.0,630.0,1,0
game8/Clip5,59,518.0,384.0,1,0
game8/Clip5,60,486.0,412.0,1,0
game8/Clip5,61,456.0,438.0,1,0
game8/Clip5,62,426.0,466.0,1,0
game8/Clip5,63,394.0,498.0,1,2
game8/Clip5,64,372.0,502.0,1,0
game8/Clip5,65,348.0,504.0,1,0
game8/Clip5,66,326.0,506.0,1,0
game8/Clip5,67,300.0,512.0,1,0
game8/Clip5,68,276.0,520.0,1,0
game8/Clip5,69,254.0,528.0,1,0
game8/Clip5,70,224.0,540.0,1,0
game8/Clip5,71,198.0,552.0,1,0
game8/Clip5,72,172.0,566.0,1,0
game8/Clip5,73,146.0,582.0,1,0
game8/Clip5,74,118.0,600.0,1,0
game8/Clip5,75,92.0,620.0,1,0
game8/Clip5,76,62.0,642.0,1,0
game8/Clip5,77,34.0,668.0,1,0
game8/Clip5,78,6.0,694.0,1,0
game8/Clip5,79,4.0,684.0,1,0
game8/Clip5,80,728.0,222.0,1,0
game8/Clip5,81,718.0,224.0,1,0
game8/Clip5,82,836.0,150.0,1,0
game8/Clip5,83,722.0,226.0,1,0
game8/Clip5,84,872.0,122.0,1,0
game8/Clip5,85,872.0,122.0,1,0
game8/Clip5,86,,,0,0
game8/Clip6,0,,,0,0
game8/Clip6,1,,,0,0
game8/Clip6,2,556.0,370.0,1,0
game8/Clip6,3,554.0,376.0,1,0
game8/Clip6,4,552.0,382.0,1,0
game8/Clip6,5,552.0,388.0,1,0
game8/Clip6,6,550.0,396.0,1,1
game8/Clip6,7,582.0,380.0,1,0
game8/Clip6,8,592.0,462.0,1,0
game8/Clip6,9,650.0,346.0,1,0
game8/Clip6,10,678.0,334.0,1,0
game8/Clip6,11,706.0,324.0,1,0
game8/Clip6,12,726.0,318.0,1,0
game8/Clip6,13,746.0,310.0,1,0
game8/Clip6,14,760.0,308.0,1,0
game8/Clip6,15,776.0,306.0,1,0
game8/Clip6,16,790.0,306.0,1,0
game8/Clip6,17,802.0,306.0,1,0
game8/Clip6,18,812.0,306.0,1,0
game8/Clip6,19,820.0,310.0,1,2
game8/Clip6,20,542.0,510.0,1,0
game8/Clip6,21,836.0,276.0,1,0
game8/Clip6,22,464.0,78.0,1,0
game8/Clip6,23,462.0,74.0,1,0
game8/Clip6,24,462.0,72.0,1,0
game8/Clip6,25,862.0,218.0,1,0
game8/Clip6,26,868.0,208.0,1,0
game8/Clip6,27,874.0,198.0,1,0
game8/Clip6,28,880.0,188.0,1,0
game8/Clip6,29,884.0,182.0,1,0
game8/Clip6,30,888.0,178.0,1,1
game8/Clip6,31,542.0,506.0,1,0
game8/Clip6,32,,,0,0
game8/Clip6,33,822.0,200.0,1,0
game8/Clip6,34,796.0,212.0,1,0
game8/Clip6,35,772.0,222.0,1,0
game8/Clip6,36,750.0,234.0,1,0
game8/Clip6,37,722.0,248.0,1,0
game8/Clip6,38,698.0,262.0,1,0
game8/Clip6,39,672.0,278.0,1,0
game8/Clip6,40,652.0,292.0,1,0
game8/Clip6,41,624.0,308.0,1,0
game8/Clip6,42,598.0,330.0,1,0
game8/Clip6,43,572.0,350.0,1,0
game8/Clip6,44,540.0,376.0,1,0
game8/Clip6,45,512.0,400.0,1,0
game8/Clip6,46,484.0,422.0,1,0
game8/Clip6,47,452.0,452.0,1,0
game8/Clip6,48,424.0,478.0,1,0
game8/Clip6,49,404.0,498.0,1,0
game8/Clip6,50,368.0,520.0,1,2
game8/Clip6,51,350.0,522.0,1,0
game8/Clip6,52,324.0,522.0,1,0
game8/Clip6,53,300.0,526.0,1,0
game8/Clip6,54,278.0,530.0,1,0
game8/Clip6,55,254.0,538.0,1,0
game8/Clip6,56,240.0,542.0,1,0
game8/Clip6,57,204.0,556.0,1,0
game8/Clip6,58,182.0,568.0,1,0
game8/Clip6,59,156.0,580.0,1,0
game8/Clip6,60,130.0,596.0,1,0
game8/Clip6,61,104.0,614.0,1,0
game8/Clip6,62,78.0,632.0,1,0
game8/Clip6,63,52.0,654.0,1,0
game8/Clip6,64,24.0,678.0,1,0
game8/Clip6,65,4.0,696.0,1,0
game8/Clip6,66,746.0,244.0,1,0
game8/Clip6,67,744.0,248.0,1,0
game8/Clip6,68,,,0,0
game8/Clip6,69,,,0,0
game8/Clip6,70,,,0,0
game8/Clip6,71,,,0,0
game8/Clip6,72,,,0,0
game8/Clip6,73,520.0,160.0,1,0
game8/Clip6,74,260.0,502.0,1,0
game8/Clip6,75,,,0,0
game8/Clip6,76,,,0,0
game8/Clip6,77,834.0,166.0,1,0
game8/Clip6,78,832.0,168.0,1,0
game8/Clip6,79,474.0,124.0,1,0
game8/Clip6,80,822.0,168.0,1,0
game8/Clip6,81,172.0,588.0,1,0
game8/Clip6,82,468.0,114.0,1,0
game8/Clip6,83,,,0,0
game8/Clip6,84,466.0,110.0,1,0
game8/Clip6,85,,,0,0
game8/Clip6,86,,,0,0
game8/Clip6,87,,,0,0
game8/Clip6,88,,,0,0
game8/Clip6,89,,,0,0
game8/Clip6,90,680.0,242.0,1,0
game8/Clip6,91,,,0,0
game8/Clip6,92,782.0,104.0,1,0
game8/Clip6,93,712.0,244.0,1,0
game8/Clip6,94,442.0,128.0,1,0
game8/Clip6,95,704.0,242.0,1,0
game8/Clip6,96,786.0,158.0,1,0
game8/Clip6,97,782.0,162.0,1,0
game8/Clip6,98,442.0,106.0,1,0
game8/Clip6,99,768.0,144.0,1,0
game8/Clip6,100,1260.0,108.0,1,0
game8/Clip6,101,772.0,136.0,1,0
game8/Clip6,102,1258.0,106.0,1,0
game8/Clip6,103,450.0,160.0,1,0
game8/Clip6,104,782.0,166.0,1,0
game8/Clip6,105,780.0,164.0,1,0
game8/Clip6,106,776.0,162.0,1,0
game8/Clip6,107,774.0,166.0,1,0
game8/Clip6,108,,,0,0
game8/Clip6,109,694.0,248.0,1,0
game8/Clip6,110,,,0,0
game8/Clip6,111,426.0,150.0,1,0
game8/Clip6,112,424.0,150.0,1,0
game8/Clip6,113,,,0,0
game8/Clip6,114,,,0,0
game8/Clip6,115,444.0,168.0,1,0
game8/Clip6,116,82.0,604.0,1,0
game8/Clip6,117,70.0,608.0,1,0
game8/Clip6,118,426.0,136.0,1,0
game8/Clip6,119,66.0,626.0,1,0
game8/Clip6,120,58.0,626.0,1,0
game8/Clip6,121,776.0,110.0,1,0
game8/Clip6,122,44.0,628.0,1,0
game8/Clip6,123,36.0,628.0,1,0
game8/Clip6,124,30.0,626.0,1,0
game8/Clip6,125,22.0,630.0,1,0
game8/Clip6,126,,,0,0
game8/Clip6,127,,,0,0
game8/Clip6,128,,,0,0
game8/Clip6,129,,,0,0
game8/Clip6,130,726.0,240.0,1,0
game8/Clip7,0,,,0,0
game8/Clip7,1,,,0,0
game8/Clip7,2,574.0,370.0,1,0
game8/Clip7,3,574.0,374.0,1,0
game8/Clip7,4,572.0,378.0,1,0
game8/Clip7,5,572.0,382.0,1,0
game8/Clip7,6,570.0,390.0,1,0
game8/Clip7,7,570.0,398.0,1,0
game8/Clip7,8,578.0,390.0,1,1
game8/Clip7,9,596.0,370.0,1,0
game8/Clip7,10,608.0,356.0,1,0
game8/Clip7,11,620.0,344.0,1,0
game8/Clip7,12,628.0,336.0,1,0
game8/Clip7,13,634.0,328.0,1,0
game8/Clip7,14,640.0,322.0,1,0
game8/Clip7,15,648.0,318.0,1,0
game8/Clip7,16,652.0,316.0,1,0
game8/Clip7,17,656.0,314.0,1,0
game8/Clip7,18,660.0,314.0,1,2
game8/Clip7,19,664.0,302.0,1,0
game8/Clip7,20,666.0,280.0,1,0
game8/Clip7,21,668.0,260.0,1,0
game8/Clip7,22,670.0,242.0,1,0
game8/Clip7,23,672.0,226.0,1,0
game8/Clip7,24,674.0,210.0,1,0
game8/Clip7,25,676.0,198.0,1,0
game8/Clip7,26,678.0,188.0,1,0
game8/Clip7,27,678.0,180.0,1,0
game8/Clip7,28,680.0,172.0,1,0
game8/Clip7,29,682.0,166.0,1,0
game8/Clip7,30,684.0,174.0,1,1
game8/Clip7,31,688.0,182.0,1,0
game8/Clip7,32,690.0,192.0,1,0
game8/Clip7,33,692.0,202.0,1,0
game8/Clip7,34,662.0,172.0,1,0
game8/Clip7,35,,,0,0
game8/Clip7,36,510.0,600.0,1,0
game8/Clip7,37,706.0,254.0,1,0
game8/Clip7,38,708.0,270.0,1,0
game8/Clip7,39,710.0,286.0,1,0
game8/Clip7,40,712.0,306.0,1,0
game8/Clip7,41,716.0,324.0,1,0
game8/Clip7,42,718.0,346.0,1,0
game8/Clip7,43,720.0,368.0,1,0
game8/Clip7,44,722.0,394.0,1,0
game8/Clip7,45,726.0,420.0,1,0
game8/Clip7,46,728.0,448.0,1,0
game8/Clip7,47,730.0,474.0,1,0
game8/Clip7,48,732.0,508.0,1,0
game8/Clip7,49,734.0,532.0,1,2
game8/Clip7,50,736.0,532.0,1,0
game8/Clip7,51,738.0,534.0,1,0
game8/Clip7,52,740.0,536.0,1,0
game8/Clip7,53,742.0,540.0,1,0
game8/Clip7,54,746.0,546.0,1,0
game8/Clip7,55,748.0,554.0,1,0
game8/Clip7,56,656.0,508.0,1,1
game8/Clip7,57,720.0,498.0,1,0
game8/Clip7,58,704.0,470.0,1,0
game8/Clip7,59,690.0,444.0,1,0
game8/Clip7,60,672.0,416.0,1,0
game8/Clip7,61,658.0,396.0,1,0
game8/Clip7,62,646.0,380.0,1,0
game8/Clip7,63,638.0,368.0,1,0
game8/Clip7,64,628.0,354.0,1,0
game8/Clip7,65,616.0,344.0,1,0
game8/Clip7,66,608.0,334.0,1,0
game8/Clip7,67,598.0,326.0,1,0
game8/Clip7,68,590.0,320.0,1,0
game8/Clip7,69,582.0,316.0,1,0
game8/Clip7,70,574.0,314.0,1,0
game8/Clip7,71,566.0,310.0,1,0
game8/Clip7,72,560.0,310.0,1,0
game8/Clip7,73,554.0,310.0,1,0
game8/Clip7,74,548.0,312.0,1,0
game8/Clip7,75,542.0,312.0,1,2
game8/Clip7,76,536.0,298.0,1,0
game8/Clip7,77,532.0,286.0,1,0
game8/Clip7,78,528.0,274.0,1,0
game8/Clip7,79,524.0,264.0,1,0
game8/Clip7,80,520.0,254.0,1,0
game8/Clip7,81,516.0,248.0,1,0
game8/Clip7,82,512.0,240.0,1,0
game8/Clip7,83,508.0,234.0,1,0
game8/Clip7,84,504.0,230.0,1,0
game8/Clip7,85,500.0,226.0,1,0
game8/Clip7,86,498.0,224.0,1,0
game8/Clip7,87,494.0,222.0,1,0
game8/Clip7,88,490.0,222.0,1,0
game8/Clip7,89,488.0,222.0,1,0
game8/Clip7,90,484.0,224.0,1,0
game8/Clip7,91,482.0,226.0,1,1
game8/Clip7,92,494.0,224.0,1,0
game8/Clip7,93,504.0,222.0,1,0
game8/Clip7,94,,,0,0
game8/Clip7,95,,,0,0
game8/Clip7,96,,,0,0
game8/Clip7,97,558.0,232.0,1,0
game8/Clip7,98,572.0,238.0,1,0
game8/Clip7,99,586.0,244.0,1,0
game8/Clip7,100,602.0,252.0,1,0
game8/Clip7,101,616.0,262.0,1,0
game8/Clip7,102,632.0,272.0,1,0
game8/Clip7,103,646.0,282.0,1,0
game8/Clip7,104,664.0,296.0,1,0
game8/Clip7,105,678.0,308.0,1,0
game8/Clip7,106,698.0,326.0,1,0
game8/Clip7,107,714.0,344.0,1,0
game8/Clip7,108,730.0,362.0,1,0
game8/Clip7,109,748.0,380.0,1,0
game8/Clip7,110,768.0,404.0,1,0
game8/Clip7,111,786.0,426.0,1,0
game8/Clip7,112,804.0,450.0,1,0
game8/Clip7,113,820.0,474.0,1,0
game8/Clip7,114,834.0,482.0,1,2
game8/Clip7,115,848.0,478.0,1,0
game8/Clip7,116,860.0,474.0,1,0
game8/Clip7,117,874.0,472.0,1,0
game8/Clip7,118,888.0,472.0,1,0
game8/Clip7,119,904.0,474.0,1,0
game8/Clip7,120,914.0,478.0,1,0
game8/Clip7,121,930.0,480.0,1,0
game8/Clip7,122,946.0,486.0,1,0
game8/Clip7,123,962.0,494.0,1,0
game8/Clip7,124,976.0,502.0,1,0
game8/Clip7,125,992.0,512.0,1,0
game8/Clip7,126,1008.0,524.0,1,0
game8/Clip7,127,1022.0,536.0,1,0
game8/Clip7,128,994.0,510.0,1,1
game8/Clip7,129,956.0,472.0,1,0
game8/Clip7,130,918.0,436.0,1,0
game8/Clip7,131,884.0,410.0,1,0
game8/Clip7,132,864.0,390.0,1,0
game8/Clip7,133,828.0,364.0,1,0
game8/Clip7,134,808.0,348.0,1,0
game8/Clip7,135,782.0,330.0,1,0
game8/Clip7,136,756.0,312.0,1,0
game8/Clip7,137,734.0,300.0,1,0
game8/Clip7,138,712.0,288.0,1,0
game8/Clip7,139,694.0,280.0,1,0
game8/Clip7,140,676.0,272.0,1,0
game8/Clip7,141,660.0,266.0,1,0
game8/Clip7,142,644.0,262.0,1,0
game8/Clip7,143,628.0,258.0,1,0
game8/Clip7,144,614.0,256.0,1,0
game8/Clip7,145,600.0,254.0,1,0
game8/Clip7,146,586.0,254.0,1,0
game8/Clip7,147,574.0,254.0,1,0
game8/Clip7,148,564.0,256.0,1,0
game8/Clip7,149,552.0,258.0,1,0
game8/Clip7,150,540.0,262.0,1,2
game8/Clip7,151,534.0,256.0,1,0
game8/Clip7,152,526.0,242.0,1,0
game8/Clip7,153,520.0,230.0,1,0
game8/Clip7,154,512.0,216.0,1,0
game8/Clip7,155,506.0,206.0,1,0
game8/Clip7,156,500.0,198.0,1,0
game8/Clip7,157,494.0,190.0,1,0
game8/Clip7,158,488.0,184.0,1,0
game8/Clip7,159,482.0,178.0,1,0
game8/Clip7,160,480.0,174.0,1,1
game8/Clip7,161,478.0,180.0,1,0
game8/Clip7,162,478.0,184.0,1,0
game8/Clip7,163,478.0,190.0,1,0
game8/Clip7,164,478.0,198.0,1,0
game8/Clip7,165,478.0,206.0,1,0
game8/Clip7,166,478.0,216.0,1,0
game8/Clip7,167,476.0,228.0,1,0
game8/Clip7,168,476.0,242.0,1,0
game8/Clip7,169,474.0,254.0,1,0
game8/Clip7,170,472.0,270.0,1,0
game8/Clip7,171,472.0,286.0,1,0
game8/Clip7,172,470.0,302.0,1,0
game8/Clip7,173,468.0,322.0,1,0
game8/Clip7,174,466.0,340.0,1,0
game8/Clip7,175,464.0,366.0,1,0
game8/Clip7,176,462.0,392.0,1,0
game8/Clip7,177,458.0,414.0,1,0
game8/Clip7,178,456.0,442.0,1,0
game8/Clip7,179,452.0,470.0,1,0
game8/Clip7,180,450.0,502.0,1,0
game8/Clip7,181,448.0,504.0,1,2
game8/Clip7,182,448.0,502.0,1,0
game8/Clip7,183,446.0,504.0,1,0
game8/Clip7,184,444.0,506.0,1,0
game8/Clip7,185,444.0,510.0,1,0
game8/Clip7,186,442.0,514.0,1,0
game8/Clip7,187,442.0,522.0,1,0
game8/Clip7,188,440.0,530.0,1,0
game8/Clip7,189,438.0,540.0,1,0
game8/Clip7,190,436.0,552.0,1,0
game8/Clip7,191,436.0,566.0,1,0
game8/Clip7,192,432.0,582.0,1,0
game8/Clip7,193,432.0,590.0,1,1
game8/Clip7,194,434.0,544.0,1,0
game8/Clip7,195,436.0,512.0,1,0
game8/Clip7,196,436.0,490.0,1,0
game8/Clip7,197,438.0,458.0,1,0
game8/Clip7,198,438.0,432.0,1,0
game8/Clip7,199,440.0,410.0,1,0
game8/Clip7,200,440.0,390.0,1,0
game8/Clip7,201,440.0,370.0,1,0
game8/Clip7,202,442.0,352.0,1,0
game8/Clip7,203,442.0,336.0,1,0
game8/Clip7,204,444.0,324.0,1,0
game8/Clip7,205,442.0,310.0,1,0
game8/Clip7,206,442.0,298.0,1,0
game8/Clip7,207,442.0,288.0,1,0
game8/Clip7,208,442.0,278.0,1,0
game8/Clip7,209,442.0,270.0,1,0
game8/Clip7,210,444.0,262.0,1,0
game8/Clip7,211,444.0,256.0,1,0
game8/Clip7,212,488.0,576.0,1,0
game8/Clip7,213,484.0,580.0,1,0
game8/Clip7,214,482.0,582.0,1,0
game8/Clip7,215,446.0,236.0,1,0
game8/Clip7,216,444.0,234.0,1,0
game8/Clip7,217,444.0,232.0,1,0
game8/Clip7,218,446.0,230.0,1,0
game8/Clip7,219,446.0,230.0,1,0
game8/Clip7,220,444.0,230.0,1,0
game8/Clip7,221,446.0,230.0,1,0
game8/Clip7,222,446.0,230.0,1,0
game8/Clip7,223,446.0,232.0,1,0
game8/Clip7,224,446.0,234.0,1,0
game8/Clip7,225,446.0,238.0,1,0
game8/Clip7,226,,,0,0
game8/Clip7,227,446.0,244.0,1,0
game8/Clip7,228,446.0,248.0,1,2
game8/Clip7,229,,,0,0
game8/Clip7,230,446.0,236.0,1,0
game8/Clip7,231,444.0,226.0,1,0
game8/Clip7,232,444.0,220.0,1,0
game8/Clip7,233,444.0,214.0,1,0
game8/Clip7,234,444.0,210.0,1,0
game8/Clip7,235,442.0,206.0,1,0
game8/Clip7,236,442.0,202.0,1,0
game8/Clip7,237,442.0,198.0,1,0
game8/Clip7,238,442.0,198.0,1,0
game8/Clip7,239,442.0,196.0,1,0
game8/Clip7,240,440.0,194.0,1,1
game8/Clip7,241,448.0,194.0,1,0
game8/Clip7,242,,,0,0
game8/Clip7,243,,,0,0
game8/Clip7,244,,,0,0
game8/Clip7,245,500.0,200.0,1,0
game8/Clip7,246,512.0,206.0,1,0
game8/Clip7,247,526.0,210.0,1,0
game8/Clip7,248,542.0,218.0,1,0
game8/Clip7,249,556.0,224.0,1,0
game8/Clip7,250,570.0,234.0,1,0
game8/Clip7,251,586.0,244.0,1,0
game8/Clip7,252,600.0,254.0,1,0
game8/Clip7,253,616.0,266.0,1,0
game8/Clip7,254,632.0,280.0,1,0
game8/Clip7,255,648.0,294.0,1,0
game8/Clip7,256,666.0,312.0,1,0
game8/Clip7,257,780.0,528.0,1,0
game8/Clip7,258,704.0,350.0,1,0
game8/Clip7,259,718.0,368.0,1,0
game8/Clip7,260,740.0,394.0,1,0
game8/Clip7,261,758.0,416.0,1,0
game8/Clip7,262,776.0,440.0,1,0
game8/Clip7,263,794.0,464.0,1,0
game8/Clip7,264,810.0,488.0,1,0
game8/Clip7,265,814.0,480.0,1,2
game8/Clip7,266,504.0,224.0,1,0
game8/Clip7,267,858.0,506.0,1,0
game8/Clip7,268,872.0,502.0,1,0
game8/Clip7,269,886.0,504.0,1,0
game8/Clip7,270,900.0,504.0,1,0
game8/Clip7,271,914.0,506.0,1,0
game8/Clip7,272,924.0,510.0,1,0
game8/Clip7,273,942.0,516.0,1,0
game8/Clip7,274,956.0,522.0,1,1
game8/Clip7,275,940.0,482.0,1,0
game8/Clip7,276,926.0,450.0,1,0
game8/Clip7,277,912.0,424.0,1,0
game8/Clip7,278,900.0,400.0,1,0
game8/Clip7,279,890.0,380.0,1,0
game8/Clip7,280,882.0,358.0,1,0
game8/Clip7,281,874.0,344.0,1,0
game8/Clip7,282,808.0,610.0,1,0
game8/Clip7,283,856.0,316.0,1,0
game8/Clip7,284,850.0,308.0,1,0
game8/Clip7,285,844.0,298.0,1,0
game8/Clip7,286,840.0,290.0,1,0
game8/Clip7,287,834.0,284.0,1,0
game8/Clip7,288,830.0,280.0,1,0
game8/Clip7,289,826.0,278.0,1,0
game8/Clip7,290,820.0,274.0,1,0
game8/Clip7,291,818.0,274.0,1,0
game8/Clip7,292,814.0,274.0,1,0
game8/Clip7,293,810.0,274.0,1,2
game8/Clip7,294,808.0,268.0,1,0
game8/Clip7,295,804.0,250.0,1,0
game8/Clip7,296,804.0,240.0,1,0
game8/Clip7,297,800.0,230.0,1,0
game8/Clip7,298,798.0,220.0,1,0
game8/Clip7,299,796.0,210.0,1,0
game8/Clip7,300,794.0,204.0,1,0
game8/Clip7,301,792.0,198.0,1,0
game8/Clip7,302,790.0,194.0,1,0
game8/Clip7,303,788.0,190.0,1,0
game8/Clip7,304,786.0,188.0,1,0
game8/Clip7,305,784.0,186.0,1,1
game8/Clip7,306,782.0,176.0,1,0
game8/Clip7,307,776.0,162.0,1,0
game8/Clip7,308,,,0,0
